,text,category,label
5380,check my list,lists_query,lists_query
5381,evaluate today's schedule,lists_query,lists_query
5382,make sure bread is on my grocery list,lists_query,lists_query
5383,please tell me what lists i have,lists_query,lists_query
5384,list entry,lists_query,lists_query
5385,anything else left on the list,lists_query,lists_query
5386,what are the jobs to be done today,lists_query,lists_query
5387,recite the schedules of the list,lists_query,lists_query
5388,please read me my current lists,lists_query,lists_query
5389,read list for me please,lists_query,lists_query
5390,check item five on my to do list,lists_query,lists_query
5391,what are my available lists,lists_query,lists_query
5392,what all lists are available,lists_query,lists_query
5393,can you tell me whats on my shopping list,lists_query,lists_query
5394,did i add milk to the shopping list,lists_query,lists_query
5395,what lists do i have,lists_query,lists_query
5396,name the lists available,lists_query,lists_query
5397,find list in my pda,lists_query,lists_query
5398,read available lists,lists_query,lists_query
5399,what lists are available,lists_query,lists_query
5400,do i have anything on my to do list,lists_query,lists_query
5401,what's the next thing on my list of appointments,lists_query,lists_query
5402,what's on my list,lists_query,lists_query
5403,tell me items that are on my shopping list,lists_query,lists_query
5404,what items did i plan to buy,lists_query,lists_query
5405,tell me the name of my lists,lists_query,lists_query
5406,what items are on my shopping list,lists_query,lists_query
5407,provide what is there on the list,lists_query,lists_query
5408,what do i have on my shopping list,lists_query,lists_query
5409,what is on my playlist of movies on the the dvr,lists_query,lists_query
5410,what lists do you have on you right now,lists_query,lists_query
5411,what do i need to pick up at the grocery store,lists_query,lists_query
5412,what lists do i have queried,lists_query,lists_query
5413,let me know the list,lists_query,lists_query
5414,tell me what is in your list,lists_query,lists_query
5415,show me my lists,lists_query,lists_query
5416,can you tell me what list i have,lists_query,lists_query
5417,refresh my list and tell me whats on it,lists_query,lists_query
5418,open note pad,lists_query,lists_query
5419,what is included in the tour's list,lists_query,lists_query
5420,tell me about the list,lists_query,lists_query
5421,speak all items for to day,lists_query,lists_query
5422,read my grocery list,lists_query,lists_query
5423,what is on the list for today,lists_query,lists_query
5424,read my lists to me,lists_query,lists_query
5425,tell me what is on my grocery list for this week,lists_query,lists_query
5426,how many events on my list,lists_query,lists_query
5427,what are the items on my list,lists_query,lists_query
5428,put on the screen the lists i have available,lists_query,lists_query
5429,List all the lists on this device,lists_query,lists_query
5430,what's on my list to do today,lists_query,lists_query
5431,whats on my list for the time being,lists_query,lists_query
5432,my party list,lists_query,lists_query
5433,do i have anything lists made for christmas shopping,lists_query,lists_query
5434,what is on my to do list today,lists_query,lists_query
5435,tell me what lists i currently have,lists_query,lists_query
5436,what are all my lists please,lists_query,lists_query
5437,what is on my shopping list,lists_query,lists_query
5438,read that list back to me please,lists_query,lists_query
5439,send me the last list uploaded,lists_query,lists_query
5440,the list contain what,lists_query,lists_query
5441,my list please,lists_query,lists_query
5442,pull up list,lists_query,lists_query
5443,i have my clothes list,lists_query,lists_query
5444,how many lists do i have,lists_query,lists_query
5445,please show my list,lists_query,lists_query
5446,what groups are listed in my contacts,lists_query,lists_query
5447,is there anything left on my list,lists_query,lists_query
5448,list my lists please,lists_query,lists_query
5449,do i have coffee on the grocery list,lists_query,lists_query
5450,do i have anything outstanding on any lists,lists_query,lists_query
5451,can i see my work lists,lists_query,lists_query
5452,check my to do list,lists_query,lists_query
5453,what's on my todo list,lists_query,lists_query
5454,what's my to do list for today,lists_query,lists_query
5455,which lists are present in the notes app,lists_query,lists_query
5456,what kind of lists do i have,lists_query,lists_query
5457,display available lists,lists_query,lists_query
5458,how many lists do i have in contacts,lists_query,lists_query
5459,give me the names of my lists,lists_query,lists_query
5460,what list do i have,lists_query,lists_query
5461,tell me what is on the list,lists_query,lists_query
5462,check out my to do list,lists_query,lists_query
5463,lists i have,lists_query,lists_query
5464,tell me what's on my shopping list,lists_query,lists_query
5465,do i have banana in my shopping list,lists_query,lists_query
5466,what are the names of the lists that i have created,lists_query,lists_query
5467,list the lists i have,lists_query,lists_query
5468,can i have my list,lists_query,lists_query
5469,do i have anything planned for today,lists_query,lists_query
5470,what are the titles of the lists in contacts,lists_query,lists_query
5471,what is my list,lists_query,lists_query
5472,read me back whats on my shopping list,lists_query,lists_query
5473,what on my play list,lists_query,lists_query
5474,describe your list,lists_query,lists_query
5475,what are the names of all my saved lists,lists_query,lists_query
5476,what is that on the list,lists_query,lists_query
5477,what is on this list,lists_query,lists_query
5478,what to do lists do i have,lists_query,lists_query
5479,show me what lists are available,lists_query,lists_query
5480,there are anything in my list,lists_query,lists_query
5481,what is on my shopping list today,lists_query,lists_query
5482,what lists available,lists_query,lists_query
5483,what is on my to do list,lists_query,lists_query
5484,what's next on my list,lists_query,lists_query
5485,give me all my lists,lists_query,lists_query
5486,find the list,lists_query,lists_query
5487,what lists are in my notebook,lists_query,lists_query
5488,tell me what lists i have,lists_query,lists_query
5489,list to do,lists_query,lists_query
5490,read out my shopping list for today,lists_query,lists_query
5491,what lists are open,lists_query,lists_query
5492,what's still on the list,lists_query,lists_query
5493,could you open my list app and check for groceries please,lists_query,lists_query
5494,read my list to me,lists_query,lists_query
5495,please show me the list that i have,lists_query,lists_query
5496,give me the details on purchase order,lists_query,lists_query
5497,arrange the list in alphabetical order that are available,lists_query,lists_query
5498,delete the dog list for me,lists_remove,lists_remove
5499,delete item on list,lists_remove,lists_remove
5500,remove the milk from the shopping list,lists_remove,lists_remove
5501,please delete list titled kickball,lists_remove,lists_remove
5502,remove this list from the others,lists_remove,lists_remove
5503,please delete the last song that played from the playlist,lists_remove,lists_remove
5504,remove my grocery list,lists_remove,lists_remove
5505,take item off list,lists_remove,lists_remove
5506,please tell me how can I remove the item,lists_remove,lists_remove
5507,erase shopping list,lists_remove,lists_remove
5508,all food items with the prefix dry should be taken away from the list,lists_remove,lists_remove
5509,remove soccer list from notes,lists_remove,lists_remove
5510,remove lunch with co workers on thursday,lists_remove,lists_remove
5511,move buying eggs item to trash from to do list,lists_remove,lists_remove
5512,delete that item from the list,lists_remove,lists_remove
5513,delete happy dance playlist,lists_remove,lists_remove
5514,this item should be removed from list,lists_remove,lists_remove
5515,i don't want eggs,lists_remove,lists_remove
5516,i want you to remove the item from the list,lists_remove,lists_remove
5517,take milk off my grocery list,lists_remove,lists_remove
5518,delete the item two from the list,lists_remove,lists_remove
5519,remove a list of employees,lists_remove,lists_remove
5520,take off this list,lists_remove,lists_remove
5521,remove that from my list,lists_remove,lists_remove
5522,delete that item from my list,lists_remove,lists_remove
5523,erase previous list,lists_remove,lists_remove
5524,remove any kind of list,lists_remove,lists_remove
5525,remove grocery list please,lists_remove,lists_remove
5526,delete this list,lists_remove,lists_remove
5527,delete call newspaper from my vacation list,lists_remove,lists_remove
5528,delete bread from shopping list,lists_remove,lists_remove
5529,remove the second row from the list,lists_remove,lists_remove
5530,delete my list of appointments for tomorrow,lists_remove,lists_remove
5531,can you remove my to do list,lists_remove,lists_remove
5532,open lists remove list,lists_remove,lists_remove
5533,find my shopping list and delete it,lists_remove,lists_remove
5534,i want to cancel the recording i have on the dvr list for this morning,lists_remove,lists_remove
5535,remove the last item,lists_remove,lists_remove
5536,delete the following list,lists_remove,lists_remove
5537,cancel list,lists_remove,lists_remove
5538,get rid of the wednesday list,lists_remove,lists_remove
5539,show list items,lists_remove,lists_remove
5540,remove item from list,lists_remove,lists_remove
5541,delete shopping list,lists_remove,lists_remove
5542,remove my list of contacts from work,lists_remove,lists_remove
5543,take out the milk from the shopping list,lists_remove,lists_remove
5544,delete list for groceries,lists_remove,lists_remove
5545,remove night night playlist,lists_remove,lists_remove
5546,please delete this item,lists_remove,lists_remove
5547,delete list blank,lists_remove,lists_remove
5548,please remove item a from my list,lists_remove,lists_remove
5549,remove apple from list,lists_remove,lists_remove
5550,reset my locations list,lists_remove,lists_remove
5551,remove my to do list,lists_remove,lists_remove
5552,remove the list of person starting from letter m in my contact list,lists_remove,lists_remove
5553,remove my shopping list,lists_remove,lists_remove
5554,remove apples from my shopping list,lists_remove,lists_remove
5555,remove the list called party time,lists_remove,lists_remove
5556,kill item,lists_remove,lists_remove
5557,remove last played song,lists_remove,lists_remove
5558,drop it from list,lists_remove,lists_remove
5559,please delete the shopping list,lists_remove,lists_remove
5560,delete an item,lists_remove,lists_remove
5561,remove the guest list i created last week,lists_remove,lists_remove
5562,i have already given mark his gift today please remove him on my christmas gift list,lists_remove,lists_remove
5563,delete the list,lists_remove,lists_remove
5564,cross out bread from shopping list,lists_remove,lists_remove
5565,remove noodles from the list,lists_remove,lists_remove
5566,can you remove remove buying eggs item from my to do list,lists_remove,lists_remove
5567,please remove apples from my grocery list,lists_remove,lists_remove
5568,delete list,lists_remove,lists_remove
5569,please clean my shopping list,lists_remove,lists_remove
5570,remove list of due payment of rajesh,lists_remove,lists_remove
5571,please delete bananas from my shopping list,lists_remove,lists_remove
5572,please delete this file,lists_remove,lists_remove
5573,take that off there,lists_remove,lists_remove
5574,rearrange that off the list,lists_remove,lists_remove
5575,get rid of a list,lists_remove,lists_remove
5576,please remove sporty event from list,lists_remove,lists_remove
5577,please remove a list,lists_remove,lists_remove
5578,please remove dallas from my travel itinerary,lists_remove,lists_remove
5579,clear the list,lists_remove,lists_remove
5580,delete my groceries list,lists_remove,lists_remove
5581,please remove the first list,lists_remove,lists_remove
5582,remove grocery list,lists_remove,lists_remove
5583,remove my list of notes from last week,lists_remove,lists_remove
5584,find apple on list and remove,lists_remove,lists_remove
5585,remove that item,lists_remove,lists_remove
5586,delete last item listed,lists_remove,lists_remove
5587,remove cereal from my shopping list,lists_remove,lists_remove
5588,i'm done with today's to do list,lists_remove,lists_remove
5589,delete the last list,lists_remove,lists_remove
5590,please remove the grocery list from my set of lists,lists_remove,lists_remove
5591,clear list things to do this weekend,lists_remove,lists_remove
5592,delete everything on the menu,lists_remove,lists_remove
5593,remove the grocery list from my active lists,lists_remove,lists_remove
5594,please remove tricep pulldown from my workout list,lists_remove,lists_remove
5595,we're out of paint so take bathroom painting off the list,lists_remove,lists_remove
5596,scratch that one from the list,lists_remove,lists_remove
5597,remove eric name,lists_remove,lists_remove
5598,remove the sms recipient which have initials s,lists_remove,lists_remove
5599,delete mike stein from contacts list,lists_remove,lists_remove
5600,remove milk from my grocery list,lists_remove,lists_remove
5601,eliminate the list kickball but make sure the contacts remain,lists_remove,lists_remove
5602,remove the list please,lists_remove,lists_remove
5603,delete that item,lists_remove,lists_remove
5604,remove cart list,lists_remove,lists_remove
5605,remove item three,lists_remove,lists_remove
5606,clear my activities list for today,lists_remove,lists_remove
5607,delete this item,lists_remove,lists_remove
5608,clear this list,lists_remove,lists_remove
5609,remove a list please,lists_remove,lists_remove
5610,delete sherlock holmes from library,lists_remove,lists_remove
5611,i want you to delete my shopping list from last month,lists_remove,lists_remove
5612,delete item four,lists_remove,lists_remove
5613,remove eggs for the shopping list,lists_remove,lists_remove
5614,remove cheese from my list,lists_remove,lists_remove
5615,clear list,lists_remove,lists_remove
5616,get rid of tax list from nineteen ninety,lists_remove,lists_remove
5617,remove the item from list,lists_remove,lists_remove
5618,delete from playlist my old english songs list,lists_remove,lists_remove
5619,erase spaghetti from list,lists_remove,lists_remove
5620,please remove the following list,lists_remove,lists_remove
5621,please remove list,lists_remove,lists_remove
5622,abolish an item from list,lists_remove,lists_remove
5623,erase my grocery list,lists_remove,lists_remove
5624,delete the list created yesterday,lists_remove,lists_remove
5625,remove the santana music list,lists_remove,lists_remove
5626,delete the shopping list,lists_remove,lists_remove
5627,delete the list item about the meeting,lists_remove,lists_remove
5628,remove vegetables from the list,lists_remove,lists_remove
5629,i need you to remove item s from my list,lists_remove,lists_remove
5630,remove a list of accessories purchase last week,lists_remove,lists_remove
5631,remove event from my list,lists_remove,lists_remove
5632,delete all lists,lists_remove,lists_remove
5633,the list should not contain all food items with the prefix dry,lists_remove,lists_remove
5634,get rid of bananas on the list,lists_remove,lists_remove
5635,delete the list brads appointments,lists_remove,lists_remove
5636,delete my to do's for this week,lists_remove,lists_remove
5637,delete out item,lists_remove,lists_remove
5638,trash the open list google,lists_remove,lists_remove
5639,remove list item,lists_remove,lists_remove
5640,please clear the list,lists_remove,lists_remove
5641,list remove,lists_remove,lists_remove
5642,remove the list,lists_remove,lists_remove
5643,i don't need tesco item any more delete it,lists_remove,lists_remove
5644,delete my shopping list,lists_remove,lists_remove
5645,please remove the list,lists_remove,lists_remove
5646,delete my list,lists_remove,lists_remove
5647,remove events from my list,lists_remove,lists_remove
5648,remove the bank transaction list,lists_remove,lists_remove
5649,erase that item from my list,lists_remove,lists_remove
5650,delete the famous actors list,lists_remove,lists_remove
5651,delete my to do list,lists_remove,lists_remove
5652,clear all from my iphone,lists_remove,lists_remove
5653,throw away my to do list please,lists_remove,lists_remove
5654,remove mike stein from contacts list,lists_remove,lists_remove
5655,trash file one,lists_remove,lists_remove
5656,remove that event from list,lists_remove,lists_remove
